restaurant_id,restaurant_name,address,image_path_02
149,Quán Xào A Tèo - Nguyễn Thái Sơn,"554 Nguyễn Thái Sơn, P. 5, Quận Gò Vấp, TP. HCM",images/bot_chien_so_10__binh_thoi_335.jpg
150,Phở Trang - Nguyễn Oanh,"391 Nguyễn Oanh, P. 6, Quận Gò Vấp, TP. HCM",images/bot_chien__ha_cao_60_439.jpg
151,Sukiya - Cơm Bò Hầm & Mì Ramen - Tạ Quang Bửu,"860 Tạ Quang Bửu, P. 5, Quận 8, TP. HCM",images/bo_la_lot_mo_chai__ang_thuc_lieng_666.jpg
152,The Pizza Company - Nguyễn Đức Cảnh,"101 Nguyễn Đức Cảnh, P. Tân Phong, Quận 7, TP. HCM",images/bo_sinh_oi__steak__lau_bo_my_83.jpg
153,Jardin De Café - Xô Viết Nghệ Tĩnh,"30-30B Xô Viết Nghệ Tĩnh, P. 19, Quận Bình Thạnh, TP. HCM",images/bo_sinh_oi__steak__lau_bo_my_88.jpg
154,"Highlands Coffee - Trà, Cà Phê & Bánh - 270C Bạch Đằng","270C Bạch Đằng, P.24, Quận Bình Thạnh, TP. HCM",images/breakfast_shop__kebab_11.jpg
155,Xôi Chè 3 Chị Em,"32/76B Cao Bá Nhạ, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",images/breakfast_shop__kebab_14.jpg
156,Sushi Cô Chủ Nhỏ - Thành Thái,"57 Đ. Thành Thái, P. 14, Quận 10, TP. HCM",images/buffet_e_nhat_199.jpg
157,Cô Ánh - Ăn Vặt & Bánh Tráng Trộn Tỏi Muối,"46 Nguyễn Văn Công, P. 3, Quận Gò Vấp, TP. HCM",images/buffet_nuong__khach_san_huong_sen_84.jpg
158,Chicken Talk - Gà Rán - Lê Văn Lương,"502 Lê Văn Lương, Phường Tân Phong, Quận 7, TP. HCM",images/buffet_nuong__khach_san_huong_sen_89.jpg
159,Gỏi 3 Miền - Gỏi Cá Trích Phú Quốc - Phan Chu Trinh,"58/22/34B Phan Chu Trinh, P. 24, Quận Bình Thạnh, TP. HCM",images/buffet_tan_cang__lau__nuong_25.jpg
160,Cơm Tấm Phúc Lộc Thọ - Nguyễn Duy Trinh,"256 Nguyễn Duy Trinh, P. Bình Trưng Tây , Tp. Thủ Đức, TP. HCM",images/buffet_tan_cang__lau__nuong_35.jpg
161,Mì Tương Đen Hakenfu,"533/6 Huỳnh Văn Bánh, P. 14, Quận Phú Nhuận, TP. HCM",images/bun_au_a_vung__luong_huu_khanh_374.jpg
162,Gà Nướng - Cơm Lam Quỳnh Như,"761 Hoàng Sa, P. 9, Quận 3, TP. HCM",images/bun_au_homemade__nguyen_van_trang_368.jpg
163,Phan Lê - Bún Cá Lóc - Cao Thắng,"159 Cao Thắng, P. 11, Quận 10, TP. HCM",images/bun_au_i__bun_au_mam_tom__duong_inh_hoi_681.jpg
164,Cô Hai - Bún Thịt Nướng - Cao Thắng,"456/26 Cao Thắng Nối Dài, P. 12, Quận 10, TP. HCM",images/bun_au_mam_tom_a_chanh__thanh_thai_479.jpg
165,Cơm Tấm Hùng - Hẻm 194 Võ Văn Tần,"194/2 Võ Văn Tần, P. 5, Quận 3, TP. HCM",images/bun_au_mam_tom_me_toi__55_uong_so_3_20.jpg
166,Cô Chủ Nhỏ Tokbokki - Mỳ Cay & Bánh Gạo Hàn Quốc - Nguyễn Cảnh Chân,"TK 24B/15 Nguyễn Cảnh Chân, P. Cầu Kho, Quận 1, TP. HCM",images/bun_au_mam_tom_me_toi__55_uong_so_3_27.jpg
167,Ngon Quên Lối Về - Bánh Tráng Nướng & Bánh Trứng Nướng,"143 Đường Số 3, P. Phước Bình, Tp. Thủ Đức, TP. HCM",images/bun_au_mam_tom__thang_long_657.jpg
168,Mì Quảng 3 Anh Em - 321 Lê Văn Sỹ,"321 Lê Văn Sỹ, P. 1, Quận Tân Bình, TP. HCM",images/bun_au_nang_mo_92.jpg
169,Cơm Gà Hòa Bình - Phạm Thế Hiển,"280G Phạm Thế Hiển, P. 3, Quận 8, TP. HCM",images/bun_au_nang_mo_97.jpg
170,Thành Đạt - Hủ Tiếu Nam Vang - Âu Cơ,"609 Âu Cơ, P. Phú Trung, Quận Tân Phú, TP. HCM",images/bun_bo_157__nam_ky_khoi_nghia_306.jpg
171,Bánh Bèo Thanh Nga - Chu Văn An,"416 Chu Văn An, P. 12, Quận Bình Thạnh, TP. HCM",images/bun_bo_cau_hai_249.jpg
172,AKA House - Buffet Nướng & Lẩu Nhật Bản - Nguyễn Gia Trí,"124 Nguyễn Gia Trí (Đường D2), P. 25, Quận Bình Thạnh, TP. HCM",images/bun_bo_cha_ghe_7_ghien__bun_bo__le_van_tho_279.jpg
173,Bà Bắc - Bánh Tráng Cuốn Trộn,"40 Đường Số 11, Quận 4, TP. HCM",images/bun_bo_gia_thanh__kha_van_can_16.jpg
174,Terrace Cafe - Nguyễn Đức Cảnh,"167 Nguyễn Đức Cảnh, P. Tân Phong, Quận 7, TP. HCM",images/bun_bo_hue_62_461.jpg
175,Volcano Cocktail Bar,"70 Bùi Viện, P. Phạm Ngũ Lão, Quận 1, TP. HCM",images/bun_bo_hue_62_482.jpg
176,Bún Mọc Sườn Anh Đậu - Nơ Trang Long,"290/30/22 Nơ Trang Long, P. 12, Quận Bình Thạnh, TP. HCM",images/bun_bo_hue_chu_ha_414.jpg
177,Quán A Thuỷ - Bánh Tráng Tóp Mỡ Lòng Đào & Bánh Tráng Nướng,"50/1 Tân Quý, P. Tân Quý, Quận Tân Phú, TP. HCM",images/bun_bo_hue_ma_nau_533.jpg
178,Domino’s Pizza - Quốc Hương,"14G Quốc Hương, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",images/bun_bo_hue_o_oi__phu_my_hung_203.jpg
179,Texas Chicken - Sư Vạn Hạnh,"463 Sư Vạn Hạnh, Quận 10, TP. HCM",images/bun_bo_ong_ba_gia_hoi__kha_van_can_561.jpg
180,Nhà Hàng Hải Sản Phi Phố Biển,"16A Góc Cao Thắng Nối Dài, Quận 10, TP. HCM",images/bun_bo_thi_416.jpg
181,Tokyo Sushi & Milk Tea - Lê Hồng Phong,"178 - 180 Lê Hồng Phong, P. 3, Quận 5, TP. HCM",images/bun_bo__bun_thai__tran_toan_480.jpg
182,Bánh Canh Cua - Trần Khắc Chân,"87 Trần Khắc Chân, P. Tân Định, Quận 1, TP. HCM",images/bun_ca_chau_oc__vinh_khanh_569.jpg
183,Nga Bình Định - Bánh Tráng Trộn & Bánh Tráng Cuốn,"14 Nguyễn Văn Bảo, P. 4, Quận Gò Vấp, TP. HCM",images/bun_ca_chau_oc__vinh_khanh_578.jpg
184,Quán Rau Câu Cô Tằm - Lý Thường Kiệt,"97/9 Lý Thường Kiệt, P. 4, Quận Gò Vấp, TP. HCM",images/bun_cha_ha_noi_hoa_anh_280.jpg
185,Trà Sữa Bobapop - Bình Phú,"85A Bình Phú, P. 11, Quận 6, TP. HCM",images/bun_cha_ha_noi__uong_so_9_213.jpg
186,Quán Trang - Mì Quảng & Bánh Bèo,"68/6 Lữ Gia, P. 15, Quận 11, TP. HCM",images/bun_hue__bun_cha_cua_gio_heo_245.jpg
187,Chị Út - Vú Heo Nướng - Minh Phụng,"304 Minh Phụng, P. 2, Quận 11, TP. HCM",images/bun_hue__bun_cha_cua_gio_heo__duong_quang_ong_392.jpg
188,Sơn Ca - Gà Ta & Vịt Tươi Sống - Mai Văn Ngọc,"1 Mai Văn Ngọc, P. 11, Quận Phú Nhuận, TP. HCM",images/bun_mam_47_703.jpg
189,La Maison Coffee & Fruits,"188 Nguyễn Đình Chính, P. 11, Quận Phú Nhuận, TP. HCM",images/bun_mam_cam_tu_344.jpg
190,Cháo Lòng 374 - Lê Văn Sỹ,"374 Lê Văn Sỹ, P. 2, Quận Tân Bình, TP. HCM",images/bun_mam_phuong__bun_mam_au_ca_loc__chung_cu_nguyen_thien_thuat_525.jpg
191,TOUS les JOURS - Masteri,"A0103 Tòa Nhà T5, Masteri, 159 Xa Lộ Hà Nội, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",images/bun_moc_ha_thanh_483.jpg
192,Kimbap TiTi - Món Hàn Quốc - Hoàng Sa,"159/1/5 Trần Văn Đang, P. 11, Quận 3, TP. HCM",images/bun_moc_thanh_mai__cho_ben_thanh_206.jpg
193,Bánh Xèo Bình Định - Bánh Xèo - Phan Huy Ích,"44c Phan Huy Ích, P. 15, Quận Tân Bình, TP. HCM",images/bun_quay_tam_quan__nguyen_tri_phuong_685.jpg
194,Bún Bò Huế Đông Phong - Hậu Giang,"251 Hậu Giang, P. 5, Quận 6, TP. HCM",images/bun_rieu_bep_truong__banh_khot_vung_tau_144.jpg
195,Bánh Mì 362 - Thảo Điền,"103 Đường Thảo Điền Phường Thảo Điền, Tp. Thủ Đức, TP. HCM",images/bun_rieu_co_ep_469.jpg
196,Bánh Tráng Cô Tuyền - Hoàng Sa,"453 Hoàng Sa, P. 8, Quận 3, TP. HCM",images/bun_rieu_ganh_ben_thanh__le_thanh_ton_519.jpg
197,"Tố Tố Quán - Gỏi Cuốn, Súp Cua & Gỏi Đu Đủ","69/19 Hồ Thị Kỷ, P. 1, Quận 10, TP. HCM",images/bun_rieu__canh_bun_30__huynh_man_at_667.jpg
198,"Bình Ký - Cơm, Hủ Tiếu & Mì Xào","1041/62/128 Trần Xuân Soạn, P. Tân Hưng, Quận 7, TP. HCM",images/bun_rieu__canh_bun__cong_quynh_538.jpg
199,Bún Bò Huế 149 - Tô Hiến Thành,"273/19 Tô Hiến Thành, P. 13, Quận 10, TP. HCM",images/bun_thai_d25_quan_765.jpg
200,O Tú - Bún Bò Huế - Chợ Lớn,"256 Chợ Lớn, P. 11, Quận 6, TP. HCM",images/bun_thit_nuong_kieu_bao__le_trong_tan_179.jpg
201,Bánh Cuốn Ba Miền - Trường Chinh,"243 Trường Chinh, P. 12, Quận Tân Bình, TP. HCM",images/bun_thit_nuong_kim_tien_cau_3__rach_bung_binh_207.jpg
202,Phở 24 - Nguyễn Tri Phương,"319 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",images/bun_xi_dau__quach_van_tuan_650.jpg
203,Sinh Tố Bảo,"122 Trần Khắc Chân, P. Tân Định, Quận 1, TP. HCM",images/caafe__tran_hung_ao_b_429.jpg
204,Ngọc Châu - Bánh Mì & Xôi Mặn,"6 Nguyễn Thị Tần, P. 3, Quận 8, TP. HCM",images/cacao_dua_136_270.jpg
205,KATINAT - Cộng Hoà,"20 Cộng Hoà, P. 4, Quận Tân Bình, TP. HCM",images/cafe_hoa_a_583.jpg
206,Bồi Ký Mì Gia - Nơ Trang Long,"91 Nơ Trang Long, P. 11, Quận Bình Thạnh, TP. HCM",images/canh_bun_can_529.jpg
207,Nước Mát Hồ Lô Vàng - Trần Hưng Đạo,"315 - 317 Trần Hưng Đạo, P. 10, Quận 5, TP. HCM",images/canh_bun_gia_re__nam_ky_khoi_nghia_430.jpg
208,Quán Ty - Bún Chả Cá Đà Nẵng,"69 Trần Hưng Đạo, P. Tân Thành, Quận Tân Phú, TP. HCM",images/ca_men__mon_an_quang_tri_307.jpg
209,Sushi Tokyo Town - Cơm Cuộn & Sashimi,"30 Dương Đình Hội, P. Phước Long B, Tp. Thủ Đức, TP. HCM",images/ca_vien_chien_anh_chi_em__an_vat_332.jpg
210,Trà Sữa Maycha - Hậu Giang,"70 Hậu Giang, P. 6, Quận 6, TP. HCM",images/champa_cafe_303.jpg
211,Kem Bơ Nàng Zoe - Trường Sa,"92A Trường Sa, P. 17, Quận Bình Thạnh, TP. HCM",images/chany_milk_tea_287.jpg
212,Nem Nướng Đà Lạt - Trần Bình Trọng,"60/8 Trần Bình Trọng, P. 5, Quận Bình Thạnh, TP. HCM",images/chan_ga_xoc_muoi_an_la_ghien__138_ton_an_153.jpg
213,Trà Sữa ToCoToCo - Đặng Văn Bi,"151A Đặng Văn Bi, KP. 5, P. Trường Thọ, Tp. Thủ Đức, TP. HCM",images/chao_174__nguyen_tri_phuong_64.jpg
214,Bà Xã Vegan - Nhà Hàng Chay - Trương Định,"107K Trương Định, P. 6, Quận 3, TP. HCM",images/chao_174__nguyen_tri_phuong_69.jpg
215,Bún Bò Viên & Hủ Tiếu Sườn - Gia Hòa Quán,"410 Hoà Hảo, P. 5, Quận 10, TP. HCM",images/chao_ech_singapore_a_tinh__chao_ech__nguyen_thi_thap_491.jpg
216,llaollao Natural Frozen Yogurt - Mai Chí Thọ,"10 Mai Chí Thọ, P. Thủ Thiêm, Tp. Thủ Đức, TP. HCM",images/chao_ech_singapore_ong_kinh_448.jpg
217,Tô Ký Mì Gia,"172D Hiệp Bình, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",images/chao_ech_singapore__ha_vu_62.jpg
218,SOLAR FOOD - BÁNH ĐÚC GÂN LÁ DỨA & BÁNH CHUỐI HẤP,"129F/123/44 Bến Vân Đồn, P. 8, Quận 4, TP. HCM",images/chao_khuya_0h00__phan_ang_luu_112.jpg
219,Hủ Tiếu Mì Chú Sè - 43 Hoàng Diệu,"43 Hoàng Diệu, P. 13, Quận 4, TP. HCM",images/chao_khuya_0h00__phan_ang_luu_117.jpg
220,Quán Tư Mập - Cá Lóc Nướng,"29 Đường Số 8, P. 11, Quận Gò Vấp, TP. HCM",images/chao_long_144_325.jpg
221,Trà Sữa Maycha - Lê Văn Sỹ,"483B Lê Văn Sỹ, P.2, Quận Tân Bình, TP. HCM",images/chao_long_170b_vo_thi_sau_508.jpg
222,Opera Buffet - Park Hyatt Saigon,"Lobby Park Hyatt Hotel, 2 Công Trường Lam Sơn, Quận 1, TP. HCM",images/chao_long_vi_xua_710.jpg
223,Ả Đào - Bún Riêu Hà Nội,"491/45 Nguyễn Đình Chiểu, P. 2, Quận 3, TP. HCM",images/chao_suon_bomni__tue_tinh_584.jpg
224,Kampung Melayu Halal Restoran,"31 Nguyễn An Ninh, Quận 1, TP. HCM",images/chao_suon_chu_chen__lam_van_ben_747.jpg
225,Bánh Bò Thốt Nốt COCOCake - Lò Bánh Huỳnh Văn Bánh,"65A Huỳnh Văn Bánh, P. 17, Quận Phú Nhuận, TP. HCM",images/chao_suon_co_giang__co_giang_59.jpg
226,Cháo Bụi - Chung Cư Ngô Gia Tự,"005 Lô I Chung Cư Ngô Gia Tự, Đường Lô I, Quận 10, TP. HCM",images/chao_suon_co_giang__tran_phu_582.jpg
227,Kimbap FC - Món Ăn Hàn Quốc,"71/5 Điện Biên Phủ, P.15 , Quận Bình Thạnh, TP. HCM",images/chao_suon_co_lan_55.jpg
228,Tofu & More - Tàu Hủ Đá,"83/48 Vườn Lài, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",images/chao_suon_ngoc_bich__nguyen_hong_ao_217.jpg
229,Má Thuỷ - Bánh Canh Chả Cá,"35 Hòa Hưng, P. 12, Quận 10, TP. HCM",images/chao_tieu_co_phi__inh_bo_linh_327.jpg
230,Foody HCM,"244 Cống Quỳnh, Quận 1, TP. HCM",images/chao_vit_lien__nguyen_thien_thuat_63.jpg
231,Mì Quảng Mỹ Sơn - Đinh Tiên Hoàng,"38B Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",images/chau_sai_gon__banh_trai_cay_au_xanh_359.jpg
232,SAMY STREET- NƯỚC THẢO MỘC & TRÀ TRÁI CÂY - 702/58 ĐIỆN BIÊN PHỦ,"702/58 Điện Biên Phủ, P. 10, Quận 10, TP. HCM",images/cheese_coffee__xo_viet_nghe_tinh_18.jpg
233,Quán Chay Thiện Quang - Trần Xuân Soạn,"281 Trần Xuân Soạn, P. Tân Kiểng, Quận 7, TP. HCM",images/cheese_coffee__xo_viet_nghe_tinh_28.jpg
234,Ocean Palace - Ẩm Thực Trung Hoa,"2 Lê Duẩn, Quận 1, TP. HCM",images/chewy_chewy__cafe__banh__hong_bang_93.jpg
235,The Pizza Company - Bà Hom,"64A1 - 64A2 Bà Hom, P. 13, Quận 6, TP. HCM",images/chewy_chewy__cafe__banh__hong_bang_98.jpg
236,SOI THÁI - Bàu Cát 2,"61 Bàu Cát 2, P. 14, Quận Tân Bình, TP. HCM",images/che_buoi_vinh_long__ien_bien_phu_579.jpg
237,Lẩu Mắm Út Nhàn - 409 Phạm Văn Đồng,"409 Phạm Văn Đồng, P. 11, Quận Bình Thạnh, TP. HCM",images/che_co_ty_104.jpg
238,Bò Kho Cô Mai - Since 1984 - 71 Hồ Tùng Mậu,"71 Hồ Tùng Mậu, P. Bến Nghé, Quận 1, TP. HCM",images/che_co_ty_109.jpg
239,Việt An Vegetarian Chay,"11 Trần Nhật Duật, Quận 1, TP. HCM",images/che_ha_ky__chau_van_liem_80.jpg
240,Anna - Bánh Mì Thổ Nhĩ Kỳ - Vành Đai Trong,"122a Đ. Vành Đai Trong, P. An Lạc A, Quận Bình Tân, TP. HCM",images/che_ha_ky__chau_van_liem_85.jpg
241,Quán Chay Thanh Ái,"264 Bà Hạt, P. 9, Quận 10, TP. HCM",images/che_hongkong____phan_phu_tien_10.jpg
242,An Lạc - Cơm Chay,"54/1 Ngô Quyền , Quận 10, TP. HCM",images/che_hongkong____phan_phu_tien_15.jpg
243,Hủ Tiếu Nam Vang Nhân Quán - Cách Mạng Tháng 8,"122D Cách Mạng Tháng 8, P. 7, Quận 3, TP. HCM",images/che_ky_ong_176.jpg
244,Đại Đồng Delivery - Cơm Tấm & Bún Thịt Nướng - Kha Vạn Cân,"942/1 Kha Vạn Cân, P. Trường Thọ, Tp. Thủ Đức, TP. HCM",images/che_my__xo_viet_nghe_tinh_351.jpg
245,Trà Sữa Apa - Phú Châu,"54 Phú Châu, Tp. Thủ Đức, TP. HCM",images/che_sen_tuong_phong_68.jpg
246,Ốc Béo Hà Nội,"10 Bàn Cờ, P. 3, Quận 3, TP. HCM",images/che_sen_tuong_phong_73.jpg
247,Chè Cô Quy - Phạm Văn Hai,"128 Phạm Văn Hai, P.3, Quận Tân Bình, TP. HCM",images/che_sinh_vien_007_683.jpg
248,Tokyo Deli Express - Sushi - Hồ Bán Nguyệt,"Lô CR1, 103 Tôn Dật Tiên, Quận 7, TP. HCM",images/che_to_co_ba_713.jpg
249,Book Cafe PNC - Vincom Center,"Tầng B2 Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",images/che_tra_my__532_nguyen_duy_trinh_38.jpg
250,Pizza Hut - Nguyễn Gia Trí,"164A - 166 Nguyễn Gia Trí (Đường D2), P. 25, Quận Bình Thạnh, TP. HCM",images/che_tra_my__532_nguyen_duy_trinh_47.jpg
251,Bá Cháy Bù Chét - Bánh Tầm Bì Xíu Mại - 51/4 Cao Thắng,"51/4 Cao Thắng, P. 3, Quận 3, TP. HCM",images/che_ut_lyly__nguyen_trong_tuyen_0.jpg
252,Bún Riêu Vườn Chuối - Vĩnh Viễn,"407A Vĩnh Viễn, P. 5, Quận 10, TP. HCM",images/che_ut_lyly__nguyen_trong_tuyen_8.jpg
253,Cheese Coffee - Đinh Tiên Hoàng,"45 Đinh Tiên Hoàng, P. Bến Nghé, Quận 1, TP. HCM",images/che_via_he_vo_van_tan__che_co_iep_450.jpg
254,Mì Quảng Ăn Là Nhớ - Trần Quốc Thảo,"123A Trần Quốc Thảo, P. 7, Quận 3, TP. HCM",images/chickita__ga_nuong_lua_hong__crescent_mall_644.jpg
255,Bông Súng - Âm Thực Chay & Coffee - Bà Huyện Thanh Quan,"4 Bà Huyện Thanh Quan, P. 6, Quận 3, TP. HCM",images/chi_cuc__banh_bot_loc_phan_thiet_378.jpg
256,Cháo Ngọc Bích Hà Nội - Pasteur,"113 Pasteur, P. 6, Quận 3, TP. HCM",images/chi_mai__cut_chien_bo__vu_heo_nuong_390.jpg
257,O Nhớ - Bánh Canh Cá Lóc - Đường A4,"160 Đường A4, P. 12, Quận Tân Bình, TP. HCM",images/chi_toi__canh_bun__banh_a_437.jpg
258,Anh Mãi - Bánh Canh Cá Lóc - Đường A4,"95 Đường A4, P. 12, Quận Tân Bình, TP. HCM",images/chuoi_nep_nuong__tran_inh_xu_235.jpg
259,PHỞ NGÂN - Phở - Phó Cơ Điều,"170 Phó Cơ Điều, P. 6, Quận 11, TP. HCM",images/clover_tea_445.jpg
260,Herb & Spices Restaurant - Món Hoa - Nam Kỳ Khởi Nghĩa,"280 Nam Kỳ Khởi Nghĩa, P. 8, Quận 3, TP. HCM",images/coconino__tea__cheese__le_trong_tan_522.jpg
261,Bánh Xèo Tôm Nhảy Thanh Diệu - 164 Nguyễn Thị Nhỏ,"164 Nguyễn Thị Nhỏ, P. 15, Quận 11, TP. HCM",images/coco_summer__trai_cay_banh__che__yersin_323.jpg
262,Yoko - Cafe & Bar,"22A Nguyễn Thị Diệu, P.6, Quận 3, TP. HCM",images/com_chay_thuan_y_580.jpg
263,Phoco Resto Bar,"97A Thảo Điền, P. Thảo Điền, Quận 2, TP. HCM",images/com_chien_da_ga__xoi_ga_423.jpg
264,Bamboo Quán Nhậu - Trường Sa,"1374 Trường Sa, P. 3, Quận Tân Bình, TP. HCM",images/com_chien_duong_chau__mi_xao_gion_206_696.jpg
265,Cháo Sườn Chú Chen - Nguyễn Trãi,"281 - 283 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",images/com_ga_chao__goi_ga_ta_tuong_vy__tan_thanh_74.jpg
266,Pepper Lunch - Saigon Centre,"Tầng 5, Saigon Centre, 65 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",images/com_ga_chao__goi_ga_ta_tuong_vy__tan_thanh_79.jpg
267,Thân Thiệu Nhiên - Vịt Quay Sốt Tiêu Xanh Hong Kong,"443 Trần Phú, P. 7, Quận 5, TP. HCM",images/com_ga_chien_nuoc_mam_co_ba__com_ga_chien_nuoc_mam__ong_hung_thuan_17_464.jpg
268,Bún Bò Huế Út Mai,"812/23 Trường Sa, Quận 3, TP. HCM",images/com_ga_chien_nuoc_mam__com_bo_luc_lac__o_tan_phong_231.jpg
269,Cheese Coffee - Hồng Bàng,"307 Hồng Bàng, P. 11, Quận 5, TP. HCM",images/com_ga_hai_nam__tran_hung_ao_304.jpg
270,Bún Mắm 144 - Khánh Hội,"144 Khánh Hội, Quận 4, TP. HCM",images/com_ga_ngon_ngon__truong_sa_509.jpg
271,Bún Mắm Cô Tư Miền Tây - Bùi Minh Trực,"85/17/7 Bùi Minh Trực , P. 5, Quận 8, TP. HCM",images/com_ga_nha_trang_425.jpg
272,Ba Lê - Bánh Mì Thổ Nhĩ Kỳ,"206 Vĩnh Viễn, P. 4, Quận 10, TP. HCM",images/com_ga_tri_map__nguyen_trong_tuyen_742.jpg
273,Quán Ăn Thanh Bình - Lê Thánh Tôn,"140 Lê Thánh Tôn, P. Bến Thành, Quận 1, TP. HCM",images/com_ga_vit_yingfood_665.jpg
274,"Cyclo Resto - Ẩm Thực Á, Âu","6/28 Cách Mạng Tháng 8, P. Bến Thành, Quận 1, TP. HCM",images/com_ga_xoi_mo_475__473_tran_phu_664.jpg
275,"Mai Hoa - Bò Lá Lốt, Mỡ Chài","570 Lê Đức Thọ, P. 17 , Quận Gò Vấp, TP. HCM",images/com_ga_xoi_mo_475__tran_phu_759.jpg
276,Tý Béo - Bún Đậu Mắm Tôm & Bún Mắm Nêm - Tôn Đản,"148/25 Tôn Đản, P. 8, Quận 4, TP. HCM",images/com_ga_xoi_mo_54__ngo_tat_to_208.jpg
277,Bún Đậu Mắm Tôm Tiểu Bảo - Huỳnh Tịnh Của,"46 Huỳnh Tịnh Của, P. 19, Quận Bình Thạnh, TP. HCM",images/com_ga_xoi_mo_ai_loan__tran_xuan_soan_576.jpg
278,Bánh Crepe Sầu Riêng Huyền Tuyết - Shop Online,"40/62/44B Nguyễn Khoái, P. 2, Quận 4, TP. HCM",images/com_ga_xoi_mo_gia_bao__116_le_trong_tan_736.jpg
279,Phúc Long Gold View,"L1 - 05 TNL Plaza, 346 Bến Vân Đồn, P. 1, Quận 4, TP. HCM",images/com_ga_xoi_mo_hong_ky_697.jpg
280,Trà Sữa 60 Giây - Đường Số 3,"64D Đường Số 3, P. Trường Thọ, Tp. Thủ Đức, TP. HCM",images/com_ga_xoi_mo_huong_695.jpg
281,Bún Đậu Hà Nội - Thống Nhất,"284 - 286 Thống Nhất. P. 10, Quận Gò Vấp, TP. HCM",images/com_ga_xoi_mo_tam_ky__no_trang_long_549.jpg
282,Hủ Tiếu Chay Cây Đề - Lê Văn Sỹ,"351A Lê Văn Sỹ, P. 1, Quận Tân Bình, TP. HCM",images/com_ga_xoi_mo__quoc_huong_21.jpg
283,Bún Thịt Nướng Chả Giò Số 1 - Nguyễn Trung Trực,"1 Nguyễn Trung Trực, P. Bến Thành, Quận 1, TP. HCM",images/com_ga_xoi_mo__quoc_huong_31.jpg
284,Bánh Mì T - Phan Đăng Lưu,"38 Phan Đăng Lưu, P. 5, Quận Phú Nhuận, TP. HCM",images/com_hoang_ky__com_chien__hu_tieu_mi_xao_88.jpg
285,Bánh Mì Huynh Hoa - Bánh Mì Pate,"26 Lê Thị Riêng, P. Bến Thành, Quận 1, TP. HCM",images/com_hoang_ky__com_chien__hu_tieu_mi_xao_93.jpg
286,Cây Sung Quán - Cháo Lươn Xứ Nghệ,"16 Thống Nhất, Tp. Thủ Đức, TP. HCM",images/com_nieu_phuong_bac__chi_nhanh_2_395.jpg
287,Cát Tiên - Bánh Mì Gà,"147 Đường Số 2, P. Tăng Nhơn Phú B, Tp. Thủ Đức, TP. HCM",images/com_tam_248__nguyen_van_khoi_726.jpg
288,Eddie's New York Deli & Diner - Thảo Điền,"71 Thảo Điền, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",images/com_tam_419__com_suon_nuong__suon_cong__an_duong_vuong_29.jpg
289,Sushi Cô Bông - Sashimi & Sushi,"Số 10 Đường Số 48, P. 3, Quận 4, TP. HCM",images/com_tam_419__com_suon_nuong__suon_cong__an_duong_vuong_39.jpg
290,Ăn Vặt - Cá Viên Chiên - Đông Hồ,"34 Đông Hồ, P. 4, Quận 8, TP. HCM",images/com_tam_500_an_duong_vuong_471.jpg
291,Bún Bò Gánh - Lý Thường Kiệt,"80, Lý Thường Kiệt, P. 7, Quận Gò Vấp, TP. HCM",images/com_tam_anh_tu_391.jpg
292,Trà Sữa Bé Bé - Chân Gà Tứ Xuyên,"18/1 Đường Số 18, P. 4, Quận 8, TP. HCM",images/com_tam_ba_at_764.jpg
293,Bánh Mì Heo Quay A Nhiều - Phạm Hùng,"5/11A Phạm Hùng, P.4, Quận 8, TP. HCM",images/com_tam_bom_165.jpg
294,Thung Lũng Cafe,"239 Nơ Trang Long, P. 11, Quận Bình Thạnh, TP. HCM",images/com_tam_cali__vincom_mega_mall_thao_ien_258.jpg
295,Chè 75 Trần Huy Liệu,"75 Trần Huy Liệu, P. 12, Quận Phú Nhuận, TP. HCM",images/com_tam_cha_cua_634.jpg
296,The Loop Restaurant & Coffee,"49 Thảo Điền, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",images/com_tam_ghien__suon_cay_nuong_mat_ong__uong_32_711.jpg
297,Bột Chiên & Mì Xào Bò,"294 Trần Văn Đang, P. 10, Quận 3, TP. HCM",images/com_tam_hoang_dieu_2_253.jpg
298,Tiệm Cà Phê Trên Đồi - Chu Mạnh Trinh,"36 Chu Mạnh Trinh, P. Bến Nghé, Quận 1, TP. HCM",images/com_tam_huyen__inh_tien_hoang_348.jpg
299,Trà Sữa 9 - Lê Bình,"29 Lê Bình, Quận Tân Bình, TP. HCM",images/com_tam_kieu_van__nguyen_trai_106.jpg
